2016100901,2016-10-09,1,2,12,NE,CLE,2,7,93,0,1,0,0,"(2:12) 12-T.BRADY PASS SHORT RIGHT TO 88-M.BENNETT FOR 7 YARDS, TOUCHDOWN [53-J.SCHOBERT].",0,0,0,2016,7,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,7,OPP,833.00,0,0,,0,,0
2016100901,2016-10-09,1,13,11,NE,CLE,1,10,30,0,1,0,0,(13:11) 12-T.BRADY PASS SHORT MIDDLE TO 87-R.GRONKOWSKI TO NE 49 FOR 19 YARDS (58-C.KIRKSEY) [94-C.NASSIB].,0,0,0,2016,19,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,30,OWN,165.00,0,0,,0,,0
2016100901,2016-10-09,1,4,9,NE,CLE,1,10,54,0,0,0,0,(4:09) 29-L.BLOUNT RIGHT TACKLE TO CLE 45 FOR 1 YARD (58-C.KIRKSEY; 33-J.POYER).,0,0,0,2016,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT TACKLE,46,OPP,767.00,0,0,,0,,0
2016100901,2016-10-09,1,6,9,NE,CLE,1,5,30,0,1,0,0,(6:09) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 11-J.EDELMAN TO NE 39 FOR 9 YARDS (56-D.DAVIS).,0,0,0,2016,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,30,OWN,676.00,0,0,,0,,0
2016100901,2016-10-09,1,6,9,NE,CLE,1,10,25,0,0,0,0,"(6:09) (SHOTGUN) PENALTY ON CLE-21-J.TAYLOR, ENCROACHMENT, 5 YARDS, ENFORCED AT NE 25 - NO PLAY.",0,0,0,2016,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,0,1,,0,0,,25,OWN,653.00,0,1,CLE,1,ENCROACHMENT,5
2016100901,2016-10-09,1,2,6,NE,CLE,0,0,35,0,1,0,0,3-S.GOSTKOWSKI KICKS 64 YARDS FROM NE 35 TO CLE 1. 41-T.HOWARD TO CLE 12 FOR 11 YARDS (51-B.MINGO).,0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,869.00,0,0,,0,,0
2016100901,2016-10-09,1,2,6,NE,CLE,0,0,85,0,1,0,0,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,0,0,2016,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,15,OPP,853.00,0,0,,0,,0
2016100901,2016-10-09,1,15,0,NE,CLE,0,0,35,0,1,0,0,3-S.GOSTKOWSKI KICKS 55 YARDS FROM NE 35 TO CLE 10. 41-T.HOWARD TO CLE 27 FOR 17 YARDS (43-N.EBNER).,0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,36.00,0,0,,0,,0
2016100901,2016-10-09,2,12,58,NE,CLE,2,5,95,0,0,0,0,(12:58) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 11-J.EDELMAN TO CLE 5 FOR NO GAIN (23-J.HADEN; 56-D.DAVIS).,0,0,0,2016,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,5,OPP,1145.00,0,0,,0,,0
2016100901,2016-10-09,2,1,51,NE,CLE,1,10,38,0,0,0,0,(1:51) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 11-J.EDELMAN PUSHED OB AT NE 42 FOR 4 YARDS (56-D.DAVIS).,0,0,0,2016,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,38,OWN,1937.00,0,0,,0,,0
2016100901,2016-10-09,2,3,48,NE,CLE,1,10,37,0,0,0,0,(3:48) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 19-M.MITCHELL (21-J.TAYLOR).,0,0,0,2016,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,37,OWN,1714.00,0,0,,0,,0
2016100901,2016-10-09,2,1,46,NE,CLE,2,6,42,0,1,0,0,"(1:46) (NO HUDDLE, SHOTGUN) 28-J.WHITE RIGHT GUARD TO 50 FOR 8 YARDS (30-D.KINDRED).",0,0,0,2016,8,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT GUARD,42,OWN,1961.00,0,0,,0,,0
2016100901,2016-10-09,2,6,46,NE,CLE,3,1,99,0,0,0,0,(6:46) 29-L.BLOUNT LEFT GUARD TO CLE 1 FOR NO GAIN (58-C.KIRKSEY).,0,0,0,2016,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT GUARD,1,OPP,1507.00,0,0,,0,,0
2016100901,2016-10-09,2,0,45,NE,CLE,1,10,61,0,0,0,0,"(:45) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 87-R.GRONKOWSKI TO CLE 32 FOR 7 YARDS (30-D.KINDRED).",0,0,0,2016,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,39,OPP,2027.00,0,0,,0,,0
2016100901,2016-10-09,2,13,42,NE,CLE,1,7,93,0,0,0,0,(13:42) 29-L.BLOUNT RIGHT GUARD TO CLE 5 FOR 2 YARDS (58-C.KIRKSEY).,0,0,0,2016,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT GUARD,7,OPP,1124.00,0,0,,0,,0
2016100901,2016-10-09,2,3,40,NE,CLE,2,10,37,0,0,0,0,(3:40) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT MIDDLE TO 11-J.EDELMAN.,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,37,OWN,1736.00,0,0,,0,,0
2016100901,2016-10-09,2,8,40,NE,CLE,2,10,27,0,0,0,0,(8:40) (SHOTGUN) 27-D.FOSTER RIGHT GUARD TO NE 31 FOR 4 YARDS (55-D.SHELTON; 57-C.JOHNSON).,0,0,0,2016,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT GUARD,27,OWN,1411.00,0,0,,0,,0
2016100901,2016-10-09,2,3,38,NE,CLE,3,10,37,0,0,0,0,(3:38) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 19-M.MITCHELL RAN OB AT NE 42 FOR 5 YARDS.,0,0,0,2016,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,37,OWN,1758.00,0,0,,0,,0
2016100901,2016-10-09,2,14,29,NE,CLE,2,8,50,0,1,0,0,(14:29) 12-T.BRADY PASS DEEP LEFT TO 15-C.HOGAN TO CLE 7 FOR 43 YARDS (24-I.CAMPBELL).,0,0,0,2016,43,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,,0,0,,50,OPP,1100.00,0,0,,0,,0
2016100901,2016-10-09,2,1,27,NE,CLE,1,10,50,0,0,0,0,"(1:27) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 80-D.AMENDOLA TO CLE 43 FOR 7 YARDS (56-D.DAVIS).",0,0,0,2016,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,50,OPP,1982.00,0,0,,0,,0
2016100901,2016-10-09,2,0,24,NE,CLE,2,3,68,0,0,0,0,"(:24) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 87-R.GRONKOWSKI.",0,0,0,2016,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,32,OPP,2051.00,0,0,,0,,0
2016100901,2016-10-09,2,7,21,NE,CLE,1,6,94,0,0,0,0,(7:21) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 11-J.EDELMAN.,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,6,OPP,1464.00,0,0,,0,,0
2016100901,2016-10-09,2,0,21,NE,CLE,3,3,68,0,0,0,0,(:21) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 11-J.EDELMAN.,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,32,OPP,2073.00,0,0,,0,,0
2016100901,2016-10-09,2,0,17,NE,CLE,4,3,68,0,0,0,0,"(:17) (FIELD GOAL FORMATION) 3-S.GOSTKOWSKI 50 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,0,0,2016,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,32,OPP,2095.00,0,0,,0,,0
2016100901,2016-10-09,2,7,16,NE,CLE,2,6,94,0,0,0,0,(7:16) 27-D.FOSTER LEFT GUARD TO CLE 1 FOR 5 YARDS (56-D.DAVIS).,0,0,0,2016,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT GUARD,6,OPP,1486.00,0,0,,0,,0
2016100901,2016-10-09,2,12,15,NE,CLE,3,5,95,0,1,0,0,"(12:15) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 88-M.BENNETT FOR 5 YARDS, TOUCHDOWN.",0,0,0,2016,5,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,5,OPP,1169.00,0,0,,0,,0
2016100901,2016-10-09,2,9,12,NE,CLE,1,10,27,0,0,0,0,(9:12) 27-D.FOSTER LEFT END TO NE 27 FOR NO GAIN (58-C.KIRKSEY).,0,0,0,2016,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT END,27,OWN,1390.00,0,0,,0,,0
2016100901,2016-10-09,2,12,10,NE,CLE,0,0,85,0,1,0,0,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,0,0,2016,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,15,OPP,1189.00,0,0,,0,,0
2016100901,2016-10-09,2,3,10,NE,CLE,4,5,42,0,0,0,0,"(3:10) (PUNT FORMATION) 6-R.ALLEN PUNTS 46 YARDS TO CLE 12, CENTER-49-J.CARDONA. 29-D.JOHNSON TO CLE 20 FOR 8 YARDS (51-B.MINGO; 46-J.DEVELIN).",0,0,0,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,42,OWN,1782.00,0,0,,0,,0
2016100901,2016-10-09,2,12,10,NE,CLE,0,0,35,0,1,0,0,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,1205.00,0,0,,0,,0
2016100901,2016-10-09,2,6,7,NE,CLE,4,1,99,0,0,0,0,(6:07) 29-L.BLOUNT LEFT GUARD TO CLE 1 FOR NO GAIN (56-D.DAVIS; 24-I.CAMPBELL).,0,0,0,2016,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT GUARD,1,OPP,1528.00,0,0,,0,,0
2016100901,2016-10-09,2,1,6,NE,CLE,2,3,57,0,1,0,0,"(1:06) (NO HUDDLE, SHOTGUN) 28-J.WHITE RIGHT GUARD TO CLE 39 FOR 4 YARDS (58-C.KIRKSEY).",0,0,0,2016,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT GUARD,43,OPP,2006.00,0,0,,0,,0
2016100901,2016-10-09,2,8,1,NE,CLE,3,6,31,0,1,0,0,(8:01) (SHOTGUN) 12-T.BRADY PASS DEEP RIGHT TO 15-C.HOGAN TO CLE 6 FOR 63 YARDS (23-J.HADEN). NE-15-C.HOGAN WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,0,0,2016,63,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,,0,0,,31,OWN,1432.00,0,0,,0,,0
2016100901,2016-10-09,2,15,0,NE,CLE,1,10,48,0,0,0,0,(15:00) 29-L.BLOUNT LEFT TACKLE TO 50 FOR 2 YARDS (58-C.KIRKSEY).,0,0,0,2016,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT TACKLE,48,OWN,1079.00,0,0,,0,,0
2016100901,2016-10-09,3,3,58,NE,CLE,1,10,35,0,0,0,0,(3:58) 29-L.BLOUNT RIGHT TACKLE TO NE 37 FOR 2 YARDS (58-C.KIRKSEY).,0,0,0,2016,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT TACKLE,35,OWN,3005.00,0,0,,0,,0
2016100901,2016-10-09,3,14,55,NE,CLE,2,10,25,0,0,0,0,(14:55) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 28-J.WHITE PUSHED OB AT NE 33 FOR 8 YARDS (33-J.POYER).,0,0,0,2016,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,25,OWN,2235.00,0,0,,0,,0
2016100901,2016-10-09,3,6,53,NE,CLE,4,14,30,0,0,0,0,"(6:53) (PUNT FORMATION) 6-R.ALLEN PUNTS 52 YARDS TO CLE 18, CENTER-49-J.CARDONA. 29-D.JOHNSON TO CLE 32 FOR 14 YARDS (43-N.EBNER). PENALTY ON CLE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CLE 30.",0,0,0,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,1,,0,0,,30,OWN,2813.00,0,1,CLE,0,OFFENSIVE HOLDING,10
2016100901,2016-10-09,3,12,50,NE,CLE,2,2,60,0,1,0,0,(12:50) (NO HUDDLE) 28-J.WHITE RIGHT END TO CLE 37 FOR 3 YARDS (53-J.SCHOBERT).,0,0,0,2016,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT END,40,OPP,2394.00,0,0,,0,,0
2016100901,2016-10-09,3,5,42,NE,CLE,1,10,25,0,0,0,0,(5:42) 29-L.BLOUNT LEFT GUARD TO NE 29 FOR 4 YARDS (57-C.JOHNSON).,0,0,0,2016,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT GUARD,25,OWN,2942.00,0,0,,0,,0
2016100901,2016-10-09,3,2,42,NE,CLE,3,6,39,0,0,0,0,(2:42) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT MIDDLE TO 88-M.BENNETT (20-B.BODDY-CALHOUN).,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,39,OWN,3051.00,0,0,,0,,0
2016100901,2016-10-09,3,13,39,NE,CLE,2,8,40,0,0,0,0,(13:39) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE DEEP MIDDLE TO 11-J.EDELMAN.,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,,0,0,,40,OWN,2316.00,0,0,,0,,0
2016100901,2016-10-09,3,4,37,NE,CLE,3,4,31,0,1,0,0,(4:37) (SHOTGUN) 12-T.BRADY SCRAMBLES RIGHT END PUSHED OB AT NE 35 FOR 4 YARDS (90-E.OGBAH).,0,0,0,2016,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,,31,OWN,2984.00,0,0,,0,,0
2016100901,2016-10-09,3,2,36,NE,CLE,4,6,39,0,0,0,0,"(2:36) (PUNT FORMATION) 6-R.ALLEN PUNTS 46 YARDS TO CLE 15, CENTER-49-J.CARDONA. 23-J.HADEN TO CLE 20 FOR 5 YARDS (43-N.EBNER).",0,0,0,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,39,OWN,3077.00,0,0,,0,,0
2016100901,2016-10-09,3,13,32,NE,CLE,3,8,40,0,0,0,0,"(13:32) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 87-R.GRONKOWSKI TO CLE 48 FOR 12 YARDS (21-J.TAYLOR). PENALTY ON CLE-58-C.KIRKSEY, DEFENSIVE HOLDING, DECLINED.",0,0,0,2016,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,1,,0,0,,40,OWN,2338.00,0,0,CLE,0,DEFENSIVE HOLDING,0
2016100901,2016-10-09,3,12,28,NE,CLE,1,10,63,0,1,0,0,"(12:28) (NO HUDDLE) 12-T.BRADY PASS DEEP RIGHT TO 88-M.BENNETT FOR 37 YARDS, TOUCHDOWN.",0,0,0,2016,37,NO HUDDLE,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,,0,0,,37,OPP,2415.00,0,0,,0,,0
2016100901,2016-10-09,3,7,27,NE,CLE,3,11,33,0,0,0,0,(7:27) (SHOTGUN) 12-T.BRADY SACKED AT NE 30 FOR -3 YARDS (98-J.MEDER).,0,0,0,2016,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,,0,0,,33,OWN,2790.00,0,0,,0,,0
2016100901,2016-10-09,3,12,24,NE,CLE,0,0,85,0,1,0,0,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,0,0,2016,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,15,OPP,2435.00,0,0,,0,,0
2016100901,2016-10-09,3,14,24,NE,CLE,3,2,33,0,0,0,0,"(14:24) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 28-J.WHITE (58-C.KIRKSEY). PENALTY ON CLE-58-C.KIRKSEY, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NE 33 - NO PLAY.",0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,1,,0,0,,33,OWN,2259.00,0,1,CLE,1,DEFENSIVE HOLDING,5
2016100901,2016-10-09,3,12,24,NE,CLE,0,0,35,0,1,0,0,3-S.GOSTKOWSKI KICKS 62 YARDS FROM NE 35 TO CLE 3. 41-T.HOWARD PUSHED OB AT CLE 24 FOR 21 YARDS (37-J.RICHARDS).,0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,2451.00,0,0,,0,,0
2016100901,2016-10-09,3,13,19,NE,CLE,1,10,52,0,0,0,0,(13:19) 28-J.WHITE LEFT TACKLE TO CLE 40 FOR 8 YARDS (24-I.CAMPBELL).,0,0,0,2016,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT TACKLE,48,OPP,2373.00,0,0,,0,,0
2016100901,2016-10-09,3,14,19,NE,CLE,1,10,38,0,0,0,0,(14:19) 12-T.BRADY PASS SHORT LEFT TO 19-M.MITCHELL TO NE 40 FOR 2 YARDS (21-J.TAYLOR).,0,0,0,2016,2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,38,OWN,2292.00,0,0,,0,,0
2016100901,2016-10-09,3,3,18,NE,CLE,2,8,37,0,0,0,0,(3:18) 15-C.HOGAN LEFT END TO NE 39 FOR 2 YARDS (23-J.HADEN). END-AROUND,0,0,0,2016,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT END,37,OWN,3026.00,0,0,,0,,0
2016100901,2016-10-09,3,5,15,NE,CLE,2,6,29,0,0,0,0,(5:15) (NO HUDDLE) 29-L.BLOUNT RIGHT TACKLE TO NE 31 FOR 2 YARDS (58-C.KIRKSEY; 56-D.DAVIS).,0,0,0,2016,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT TACKLE,29,OWN,2963.00,0,0,,0,,0
2016100901,2016-10-09,3,8,6,NE,CLE,1,10,34,0,0,0,0,"(8:06) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 88-M.BENNETT (59-T.CARDER). PENALTY ON NE-60-D.ANDREWS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NE 34 - NO PLAY.",0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,1,,0,0,,34,OWN,2711.00,0,1,NE,1,OFFENSIVE HOLDING,10
2016100901,2016-10-09,3,8,2,NE,CLE,1,20,24,0,0,0,0,(8:02) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 88-M.BENNETT (56-D.DAVIS).,0,0,0,2016,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,24,OWN,2744.00,0,0,,0,,0
2016100901,2016-10-09,3,8,0,NE,CLE,2,20,24,0,0,0,0,(8:00) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 28-J.WHITE RAN OB AT NE 33 FOR 9 YARDS (33-J.POYER).,0,0,0,2016,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,24,OWN,2766.00,0,0,,0,,0
2016100901,2016-10-09,3,15,0,NE,CLE,1,10,25,0,0,0,0,(15:00) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE DEEP RIGHT TO 87-R.GRONKOWSKI.,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,,0,0,,25,OWN,2213.00,0,0,,0,,0
2016100901,2016-10-09,4,1,59,NE,CLE,2,9,61,0,0,0,0,(1:59) 10-J.GAROPPOLO KNEELS TO CLE 40 FOR -1 YARDS.,0,0,0,2016,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,39,OPP,4190.00,0,0,,0,,0
2016100901,2016-10-09,4,10,52,NE,CLE,1,10,72,0,0,0,0,"(10:52) 29-L.BLOUNT LEFT END RAN OB AT CLE 28 FOR NO GAIN (58-C.KIRKSEY). PENALTY ON NE-87-R.GRONKOWSKI, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CLE 28 - NO PLAY.",0,0,0,2016,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,,0,0,LEFT END,28,OPP,3463.00,0,1,NE,1,OFFENSIVE HOLDING,10
2016100901,2016-10-09,4,9,51,NE,CLE,2,17,65,0,0,0,0,"(9:51) (SHOTGUN) 12-T.BRADY SCRAMBLES RIGHT END RAN OB AT CLE 25 FOR 10 YARDS (56-D.DAVIS). PENALTY ON CLE-55-D.SHELTON, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT CLE 25.",0,0,0,2016,10,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,1,,0,0,,35,OPP,3521.00,0,1,CLE,0,ILLEGAL USE OF HANDS,5
2016100901,2016-10-09,4,7,45,NE,CLE,4,3,87,0,0,0,0,"(7:45) 3-S.GOSTKOWSKI 31 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,0,0,2016,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,13,OPP,3626.00,0,0,,0,,0
2016100901,2016-10-09,4,7,42,NE,CLE,0,0,35,0,1,0,0,3-S.GOSTKOWSKI KICKS 62 YARDS FROM NE 35 TO CLE 3. 41-T.HOWARD TO CLE 17 FOR 14 YARDS (23-P.CHUNG).,0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,3645.00,0,0,,0,,0
2016100901,2016-10-09,4,8,39,NE,CLE,2,13,77,0,0,0,0,(8:39) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 15-C.HOGAN.,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,23,OPP,3580.00,0,0,,0,,0
2016100901,2016-10-09,4,12,39,NE,CLE,3,3,22,0,1,0,0,(12:39) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 88-M.BENNETT TO NE 35 FOR 13 YARDS (30-D.KINDRED).,0,0,0,2016,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,22,OWN,3394.00,0,0,,0,,0
2016100901,2016-10-09,4,0,37,NE,CLE,4,12,58,0,0,0,0,"(:37) 6-R.ALLEN PUNTS 19 YARDS TO CLE 23, CENTER-49-J.CARDONA, OUT OF BOUNDS.",0,0,0,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,42,OPP,4232.00,0,0,,0,,0
2016100901,2016-10-09,4,2,35,NE,CLE,1,10,60,0,0,0,0,(2:35) 27-D.FOSTER LEFT END TO CLE 39 FOR 1 YARD (58-C.KIRKSEY; 91-T.HOLMES).,0,0,0,2016,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT END,40,OPP,4152.00,0,0,,0,,0
2016100901,2016-10-09,4,3,35,NE,CLE,1,10,48,0,0,0,0,(3:35) 27-D.FOSTER LEFT TACKLE TO CLE 49 FOR 3 YARDS (58-C.KIRKSEY).,0,0,0,2016,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT TACKLE,48,OWN,4051.00,0,0,,0,,0
2016100901,2016-10-09,4,8,33,NE,CLE,3,13,77,0,0,0,0,(8:33) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 28-J.WHITE TO CLE 13 FOR 10 YARDS (58-C.KIRKSEY).,0,0,0,2016,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,23,OPP,3602.00,0,0,,0,,0
2016100901,2016-10-09,4,10,33,NE,CLE,1,20,62,0,0,0,0,(10:33) (SHOTGUN) 28-J.WHITE RIGHT GUARD TO CLE 35 FOR 3 YARDS (58-C.KIRKSEY; 98-J.MEDER).,0,0,0,2016,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT GUARD,38,OPP,3500.00,0,0,,0,,0
2016100901,2016-10-09,4,3,28,NE,CLE,2,7,51,0,0,0,0,(3:28) 27-D.FOSTER RIGHT GUARD TO CLE 45 FOR 4 YARDS (58-C.KIRKSEY; 55-D.SHELTON).,0,0,0,2016,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT GUARD,49,OPP,4089.00,0,0,,0,,0
